confidence,variability,correctness
0.7104161590337753,0.35837890641212483,0.6
0.8768586158752442,0.20443476706239308,0.8
0.8886892080307007,0.20804056472781668,0.8
0.7914837419986724,0.23195049320713898,0.8
0.5415823895484209,0.39121050609703933,0.4
0.8915391683578491,0.20315939991423868,0.8
0.8904057383537293,0.20061887908475445,0.8
0.8980018258094787,0.19160563400686542,1.0
0.8894460082054139,0.20480955736484413,0.8
0.8912214875221253,0.19387168150448145,1.0
0.7857181429862976,0.25230100211087614,0.6
0.7047628104686737,0.37880419806004595,0.8
0.8561247944831848,0.20014706327139678,0.8
0.8840804636478424,0.20204496931553437,0.8
0.8962590456008911,0.19068531257317983,1.0
0.8717689216136932,0.21416263325846652,0.8
0.8928352236747742,0.19417313104299347,1.0
0.896476936340332,0.1943709067452921,1.0
0.892419183254242,0.18376996028549755,1.0
0.8627230286598205,0.18474747922684268,1.0
0.8872423768043518,0.19966493933908688,0.8
0.8933213829994202,0.1975191350406825,0.8
0.8951026678085328,0.19552112450680986,1.0
0.8938988447189331,0.1926570291656549,1.0
0.8543960094451905,0.1800843168171738,1.0
0.8931434750556946,0.1910868969149419,1.0
0.8727656364440918,0.19346027804966193,0.8
0.8842829942703248,0.2061455036935865,0.8
0.8859789490699768,0.20981269598472205,0.8
0.8418021202087402,0.1908954769871651,0.8
0.8824504733085632,0.19170573868849422,1.0
0.6771432161331177,0.30894773717102014,0.8
0.8941708445549011,0.19443842462415925,1.0
0.8868795573711395,0.2173675534372599,0.8
0.8822528779506683,0.2126971719256366,0.8
0.7701691269874573,0.2733338522147079,0.6
0.8742038130760192,0.1832725142395954,1.0
0.8881138801574707,0.20969951375157383,0.8
0.8674293637275696,0.1995459588575954,0.8
0.8737045288085937,0.18140648579529872,1.0
0.8842590034008027,0.21063967368615782,0.8
0.6909321554936468,0.3970754403932535,0.6
0.8920834064483643,0.19218086249416974,1.0
0.8751206755638122,0.18297523018137074,1.0
0.8668863415718079,0.18508514965236114,1.0
0.8411519527435303,0.19652250412288605,1.0
