confidence,variability,correctness
0.8820093631744385,0.18253465506222383,0.9
0.9173037767410278,0.13309384546379854,1.0
0.8883144676685333,0.18421089049149614,0.9
0.9178715288639069,0.12882806062513114,1.0
0.8868387162685394,0.18519724815845817,0.9
0.8667685985565186,0.2117148389144364,0.8
0.8379680722951889,0.24590539626339356,0.9
0.911072289943695,0.14510090109389984,1.0
0.8921550154685974,0.16649058169375472,1.0
0.8596715927124023,0.2332718371184576,0.8
0.918865156173706,0.11773184556123424,1.0
0.924548214673996,0.1446761135063817,1.0
0.9200866043567657,0.11960604090870475,1.0
0.8967661172151565,0.18642861448393444,0.9
0.8581510186195374,0.25343971705212287,0.8
0.8732793509960175,0.21660936200567935,0.8
0.816890157572925,0.3189788254391329,0.8
0.7902133345603943,0.2343206453296166,0.8
0.9376782536506653,0.12237130902838732,1.0
0.8699712216854095,0.16896317285156695,0.9
0.9236798465251923,0.13314367673378047,1.0
0.8789108246564865,0.2031197534750703,0.9
0.9331998586654663,0.12372928323910408,1.0
0.8428521990776062,0.22849444985333925,0.8
0.7856752514839173,0.3005971758505582,0.7
0.8953389346599578,0.162614865715223,0.9
0.8976866662502289,0.17742730207039417,0.9
0.9107114553451539,0.13581223453458202,1.0
0.8845614671707154,0.1915059567389063,0.9
0.9263637840747834,0.13601809102372142,1.0
0.916349321603775,0.1453754669538965,1.0
0.9210977613925934,0.1258452386569169,1.0
0.8125213414430619,0.25148697287661576,0.7
0.8606453090906143,0.21476815718652256,0.8
0.8807249873876571,0.18507728810249652,0.9
0.8618409305810928,0.2355637240926862,0.8
0.9022451043128967,0.15096627545161553,1.0
0.837092399597168,0.24180505625787097,0.9
0.9029089510440826,0.16478366178583892,1.0
0.9199440062046051,0.1382698795859808,1.0
0.9013398826122284,0.14635581854813953,1.0
0.834729352593422,0.24590260502288475,0.9
0.9009138226509095,0.16530249732730382,0.9
0.8813207685947418,0.21705659468588392,0.9
0.9252715706825256,0.14347579374185854,1.0
0.9126057088375091,0.15269432311793538,0.9
0.8979415178298951,0.14477061346692927,1.0
0.8950242698192596,0.1673552803006871,0.9
0.9200317412614822,0.14959061878805965,0.9
0.9255578517913818,0.14453621822218887,1.0
0.9270560622215271,0.1432374412151148,1.0
0.8925104320049286,0.15630982066048987,1.0
0.8852485120296478,0.15900679043826094,1.0
0.9233191430568695,0.143853709597995,1.0
0.8630096346139908,0.23809817708852804,0.9
0.8889906406402588,0.15863377875216725,1.0
0.9114804685115814,0.14264061440066594,1.0
0.8585399925708771,0.25694922434735223,0.9
0.8919194251298904,0.17350075276808785,0.9
0.8298721820116043,0.2417742798491458,0.9
0.8718581825494767,0.21420299213590774,0.8
0.904190182685852,0.14052866206176692,1.0
0.9221355795860291,0.1429248317995964,1.0
0.8427902847528458,0.2405091508587043,0.8
0.8841499745845794,0.17818026096377207,0.9
0.9225047707557679,0.1513399375679545,0.9
0.9275445461273193,0.1267416801582523,1.0
0.9202483087778092,0.1582508665475708,0.9
0.8549280971288681,0.22588955487427428,0.8
0.8545447170734406,0.19003558516931102,0.9
0.870142611861229,0.17982923685240293,0.9
0.8764084041118622,0.18031967865321455,1.0
0.8737933993339538,0.19927535035373561,0.9
0.8948676347732544,0.1711568505246409,0.9
0.8831852614879608,0.2065295897138555,0.9
0.8802532851696014,0.1652748833246374,1.0
0.9150108575820923,0.1362785830619631,1.0
