confidence,variability,correctness
0.8235407456755638,0.30376020628075306,0.8
0.9189112186431885,0.11534824570913563,1.0
0.786285724490881,0.32441257792481876,0.7
0.925491738319397,0.1284582695711392,1.0
0.8780291557312012,0.19258804959965067,0.9
0.7919507145881652,0.2781413883932403,0.7
0.8689371883869171,0.15970664068985058,1.0
0.872934153676033,0.22396483988324892,0.9
0.8717070162296295,0.21399364047534183,0.8
0.871132493019104,0.17638985799529955,1.0
0.8543503910303116,0.20007341744090898,0.9
0.8944020360708237,0.17718857156208648,0.9
0.8513029903173447,0.19654585751597128,0.9
0.855103051662445,0.21809282531591362,0.9
0.8495615482330322,0.18755294216406831,0.9
0.8624258279800415,0.20538378171287983,0.9
0.8989234894514084,0.18150685723843624,0.9
0.899715068936348,0.16415217849108324,0.9
0.8394612312316895,0.176353867746873,1.0
0.8819480568170548,0.20266884985291395,0.9
0.841945368051529,0.22540097143603016,0.9
0.9145266711711884,0.12663625129856537,1.0
0.8741883724927902,0.2174222522258519,0.9
0.8404581315815449,0.27575972411000943,0.9
0.8620407015085221,0.20293679218844513,0.9
0.901904645562172,0.18121302759700117,0.9
0.8419501274824143,0.2559676625272542,0.9
0.8271307080984116,0.23056469816445777,0.8
0.8657758891582489,0.16600722940893597,1.0
0.737699243426323,0.27179828782070914,0.7
0.7356808260083199,0.32012484780183353,0.8
0.8937162399291992,0.14276519078545427,1.0
0.8770347774028778,0.17680842625306062,1.0
0.9038712590932846,0.17747659102133673,0.9
0.9030685305595398,0.16606111181430694,0.9
0.9168291449546814,0.13289125315348077,1.0
0.8604409337043762,0.2312424109736547,0.9
0.8350755155086518,0.2420692813719725,0.9
0.9313606381416321,0.13179129076098883,1.0
0.8141175866127014,0.22929075830209533,0.8
0.8439697951078415,0.26604180612235495,0.9
0.8204593315720559,0.2991309844230271,0.9
0.8884955972433091,0.19813890656414238,0.8
0.8504417598247528,0.179013562403715,1.0
0.8951541900634765,0.13446362660521444,1.0
0.8869803994894028,0.15286902039647654,0.9
0.8765469372272492,0.1742096445875529,1.0
0.823803859949112,0.25587288422792154,0.8
0.918143692612648,0.15435006457302217,0.9
0.8225593432784081,0.2591378564714556,0.9
0.9174082577228546,0.15092336886093352,1.0
0.9115506768226623,0.1369538173961923,1.0
0.8717641830444336,0.1613838447313812,1.0
0.8285653188824653,0.26098024756094906,0.8
0.8378767460584641,0.2439995410990304,0.8
0.8700405716896057,0.1853108272184106,0.9
0.9192042171955108,0.14198145261148817,1.0
0.8590198695659638,0.1640819272677159,1.0
0.8505034118890762,0.2111278391429878,0.8
0.8327294677495957,0.24072440598167383,0.9
0.8504215776920319,0.22084329454657992,0.8
0.8974347829818725,0.1642454072516964,1.0
0.8250876188278198,0.2506216753972825,0.9
0.8452895879745483,0.25537020797593396,0.9
0.880640959739685,0.17080820134681474,0.9
0.846594113111496,0.21575840306075805,0.9
0.8168105870485306,0.2504063264624764,0.8
0.895742392539978,0.15052241023455556,1.0
0.8271276384592057,0.2383374281871442,0.8
0.8117147803306579,0.2751966183277986,0.9
0.835189813375473,0.227061258228829,0.8
0.8569812685251236,0.2384041059613208,0.8
0.933723384141922,0.11133560719768669,1.0
0.8879400014877319,0.17620544099558372,1.0
0.8270555809140205,0.2601973872084715,0.8
0.8896453142166137,0.15299427344576344,1.0
0.8264425568282604,0.28168801139804134,0.9
0.8524318546056747,0.2080588220435952,0.8
0.8286751866340637,0.23557276552609427,0.9
0.8857874512672425,0.1551822420017878,1.0
0.8770610809326171,0.18160200827806222,1.0
0.8596233129501343,0.22931548515287112,0.9
0.8899604618549347,0.17046707683459852,1.0
0.7939118355512619,0.3123036003363517,0.8
0.9015053927898407,0.13011965723528482,1.0
0.9007071375846862,0.15459995485241243,1.0
0.7960724428296089,0.30033466257780594,0.8
0.8940506935119629,0.1695306768359445,1.0
0.8907311290502549,0.18834285422794603,0.9
0.9238595426082611,0.1268667210740175,1.0
0.8464588582515716,0.18130031728772528,1.0
0.8477748453617096,0.17731080161206478,1.0
0.8837117314338684,0.19169548876790893,0.9
0.8504038572311401,0.22773539299439968,0.9
0.8321551896631718,0.28350189466470394,0.9
0.796094435453415,0.22924069339123768,0.8
0.8146223172545433,0.2746585128525398,0.8
0.8955439895391464,0.15244902297198917,0.9
0.8272406846284867,0.20809683615431102,0.9
0.9134352624416351,0.15485299012873371,0.9
0.9075007557868957,0.14974973660251872,0.9
0.8985088527202606,0.13692504110061962,1.0
0.8822480857372283,0.1525402531407148,1.0
0.9059293746948243,0.13219013262065255,1.0
0.8371846944093704,0.25063309027186625,0.9
0.9015829473733902,0.15550783203549054,0.9
0.887961620092392,0.18218488771761762,1.0
0.8139553159475327,0.2714355135991045,0.7
0.8964008867740632,0.18727193987886892,0.9
0.8876036107540131,0.1797111663053843,0.9
0.8583401650190353,0.18464591987521886,0.9
0.7487604151945562,0.37096770821617225,0.8
0.9126653552055359,0.1359946943645659,1.0
0.8919732093811035,0.16402537171128187,1.0
0.8847603976726532,0.1519519822020148,1.0
0.850112822651863,0.2258490459571919,0.8
0.8085306227207184,0.2541901598110465,0.9
0.8788303226232529,0.1696210100275823,0.9
0.8318825334310531,0.21526094113973931,0.8
0.8723946213722229,0.16920107773286286,1.0
0.8827249228954315,0.16760026217705437,1.0
0.8493487030267716,0.22372517541605375,0.8
0.8383568465709687,0.22990407269389782,0.9
0.9196297705173493,0.13508071970111385,1.0
0.8273033916950225,0.21189264008819278,0.8
0.835777086019516,0.23711584067984903,0.9
0.9031347513198853,0.14666965691955544,1.0
0.9058703184127808,0.1565926155502095,1.0
0.9156526327133179,0.16030186420983122,0.9
0.8524823099374771,0.24581358080469706,0.8
0.8956267207860946,0.17803048340143127,0.9
0.8402229487895966,0.22479183327907104,0.8
0.871691370010376,0.18485661298083264,1.0
0.8852394163608551,0.14682989497204704,1.0
0.8878273606300354,0.14868762321442525,1.0
0.8640973448753357,0.19593325327013644,0.8
0.8687660157680511,0.2113497871954513,0.9
0.9034745514392852,0.15292473791022745,1.0
0.8688690006732941,0.2243821043397508,0.8
0.8481350302696228,0.2751447898554396,0.8
0.9100736677646637,0.15311681222795095,0.9
0.8847912877798081,0.17772418397059764,0.9
0.8468376636505127,0.23630054459368416,0.8
0.8865114718675613,0.19544657622861886,0.9
0.7457672446966171,0.3280825566421641,0.8
0.908653524518013,0.14962323439882294,0.9
0.8960370898246766,0.16226504938928413,1.0
0.8686011135578156,0.18036924898662265,1.0
0.9084333181381226,0.15352660028888274,1.0
0.865419015288353,0.1867965843445854,0.9
0.9059831142425537,0.17402407525931385,0.9
0.84607692360878,0.17557070763913965,1.0
0.8798690617084504,0.17858606190536777,1.0
0.865070104598999,0.23102946543008934,0.8
0.8940723538398743,0.14937716381092017,1.0
0.7994700610637665,0.24520790850678723,0.9
0.880825138092041,0.16667744366421516,1.0
0.8266646146774292,0.2574134522555744,0.9
0.8262024521827698,0.2030618837245794,0.9
0.8957075536251068,0.16820021047193204,1.0
0.9112816393375397,0.1467774560836657,1.0
0.8868374049663543,0.1947300988738716,0.9
0.8474382027983666,0.27155275384830446,0.8
0.8846928536891937,0.15523439616810417,1.0
0.908611512184143,0.14544994344945555,1.0
0.8906630277633667,0.1644720279760642,1.0
0.790738408267498,0.2548889148551237,0.8
0.8808943569660187,0.20065531003177461,0.8
0.8794196486473084,0.1500874900430257,1.0
0.8451552748680115,0.2300431514358936,0.8
0.8514727741479874,0.25337639293842307,0.8
0.8882433772087097,0.14766231539970678,1.0
0.8589048147201538,0.21625286498447496,0.8
0.8193442821502686,0.23144183357221473,0.8
0.8935048103332519,0.18389673349126232,1.0
0.810748989880085,0.2921083990540188,0.9
0.905676931142807,0.12839170293226523,1.0
0.9177716135978699,0.12304945557672954,1.0
0.8707840114831924,0.20793211231292866,0.9
0.9044710218906402,0.1530281380700697,1.0
0.8930730491876602,0.1666764191876984,0.9
0.9315241813659668,0.13313849007959103,1.0
0.8995182096958161,0.15017811293134195,0.9
0.820668326318264,0.27433066806393885,0.9
0.8470209896564483,0.24308726696802996,0.8
0.8667543798685073,0.2549139085469088,0.8
0.9035144150257111,0.13993715100497217,1.0
0.8558397412300109,0.18293383197161325,1.0
0.9321591258049011,0.12288457736570259,1.0
0.8842604160308838,0.18880912162184274,0.9
0.9017204761505127,0.14680396580011573,1.0
0.8635795444250107,0.21865755869946035,0.8
0.9234762787818909,0.11186777124901108,1.0
0.8725949257612229,0.20832928226976874,0.9
0.8383919477462769,0.2208289990912981,0.8
0.8469547152519226,0.23937530352319283,0.8
0.8947409600019455,0.1804061305994025,0.9
0.8431968361139297,0.20347825982962828,0.8
0.8815661907196045,0.16515684493318242,1.0
0.9061636120080948,0.15985894208738385,0.9
0.8516160547733307,0.20110783868423912,0.9
0.9085746586322785,0.16258654200469363,0.9
0.8445539802312851,0.21004449978814455,0.9
0.9203403621912003,0.15010067450003914,0.9
0.9154119253158569,0.15055928129359733,0.9
0.7029472053050995,0.3363407623844139,0.8
0.8912173509597778,0.13911229876583786,1.0
0.8780397295951843,0.18178671356195894,1.0
0.7552854791283607,0.30970387615406314,0.8
0.8956791073083877,0.17387605364080458,0.9
0.9153861671686172,0.14915164458106303,0.9
0.8765954613685608,0.14125617990796355,1.0
0.7961769741028547,0.294543785128599,0.9
0.9023080468177795,0.15415060282008716,1.0
0.815230342745781,0.2543286781401137,0.8
0.8969960868358612,0.13470154242294227,1.0
0.8788094282150268,0.16431460968026404,1.0
0.9095636010169983,0.14136558375358763,1.0
0.835791727900505,0.2541875643323109,0.9
0.9215444564819336,0.1188394312450885,1.0
0.9010888993740082,0.1504743989272244,1.0
0.8865319907665252,0.1528380254631753,0.9
0.9038564026355743,0.14176574599830524,1.0
0.8930351287126541,0.17398383831992714,0.9
0.9069665551185608,0.13555231628112202,1.0
0.9159425795078278,0.1555003441402644,0.9
0.8477451205253601,0.19827310251330127,0.9
0.900960910320282,0.14269553641501176,1.0
0.9054876267910004,0.15288730454352945,1.0
0.9117041170597077,0.14048794389818495,1.0
0.8850331604480743,0.15111298775140208,1.0
0.8827978879213333,0.19252260980989144,0.9
0.8908823668956757,0.18097550930445788,0.9
0.814800002425909,0.29017248558582853,0.8
0.9153685152530671,0.13416618665867666,1.0
0.8591821432113648,0.238556494247401,0.9
0.8661879539489746,0.16864844533665566,1.0
0.9264961153268814,0.1470263620190556,0.9
