confidence,variability,correctness
0.5231969207525253,0.15158932383407267,0.25
0.6170263141393661,0.13531751302652112,0.75
0.6063512340188026,0.09947489921448023,0.75
0.5260826647281647,0.046183715858184975,0.75
0.6037694662809372,0.04296249223907778,1.0
0.5966671854257584,0.08220730317525202,0.75
0.49330318719148636,0.10343316533547302,0.5
0.566053219139576,0.07857736603046996,0.5
0.6302142217755318,0.08746224165551698,0.75
0.645924411714077,0.1350561265360852,0.75
0.6356254294514656,0.12571444295625128,0.75
0.5702872052788734,0.12924062828984356,0.75
0.5375803560018539,0.14043453741582593,0.5
0.5253566354513168,0.07471230238283633,0.5
0.488015316426754,0.08132516453898025,0.5
0.5360218286514282,0.028037565996136923,0.75
0.549941897392273,0.03592424713309349,1.0
0.6616460531949997,0.1163283670840386,1.0
0.5064381808042526,0.09129881331012611,0.5
0.47609562426805496,0.05288286606975834,0.25
0.5545568019151688,0.14333312149995694,0.5
0.5637065470218658,0.15772961391986792,0.5
0.6065222173929214,0.09253255159672259,1.0
0.6276802644133568,0.14387934594687848,0.5
0.5341806709766388,0.08041505720728714,0.5
0.5424652472138405,0.04371028033000154,0.75
0.5998586118221283,0.11610299422563002,0.75
0.5132713317871094,0.09213763847398615,0.5
0.5667176619172096,0.12354568850129799,0.75
0.6626732647418976,0.1576559870650302,0.75
0.5368492975831032,0.04304191061052011,0.75
0.5660298615694046,0.0397786958162065,1.0
0.6241944581270218,0.09068621961973711,1.0
0.5993631929159164,0.12268499149780317,0.75
0.5933389887213707,0.12008673469258267,0.75
0.561839833855629,0.15916395849861945,0.5
0.5042562335729599,0.061198243623701944,0.25
0.5490517914295197,0.03939321267600996,0.75
0.6496687680482864,0.174003708155458,0.75
0.5511812716722488,0.10876407513018034,0.5
0.5991716012358665,0.1533262324414566,0.75
0.5922923535108566,0.04405278796607151,1.0
0.6177264004945755,0.111779567937457,0.75
0.5526011884212494,0.1459002025187502,0.25
0.5887357667088509,0.09090521412393739,0.75
0.5496790111064911,0.03120016141940746,1.0
0.426251158118248,0.0818015582364891,0.25
0.5524102002382278,0.045638613211479266,1.0
0.5667848587036133,0.07138264299619619,1.0
0.6252055019140244,0.12517072752077577,1.0
0.5529929623007774,0.10095588058779956,0.5
0.5118298977613449,0.03686327865760639,0.5
0.61806420981884,0.08443958890610907,1.0
0.5468035936355591,0.06791858140233668,0.75
0.5685533657670021,0.0941581366474078,0.75
0.5777109190821648,0.12839076582301634,0.5
0.45324160158634186,0.08597355775427412,0.5
0.6399942189455032,0.12328559031552923,1.0
0.5299332365393639,0.035790396951799384,0.75
0.5827352479100227,0.09538630139266502,0.75
0.44800712168216705,0.03155925868236586,0.0
0.6409015208482742,0.11342320748450235,1.0
0.571194976568222,0.1426303341909758,0.5
0.5224086791276932,0.03940018360415928,0.75
0.5338631570339203,0.08664411340917978,0.5
0.4966779351234436,0.08906060952388202,0.5
0.5641941949725151,0.09717309134231672,0.75
0.5746904611587524,0.00646782598208773,1.0
0.6304338574409485,0.08369880727482477,1.0
0.551526166498661,0.06370440066471617,0.75
0.5840052515268326,0.06236880952696399,0.75
0.5530230030417442,0.11716806771172254,0.75
0.5494202449917793,0.07381024864394906,0.5
0.5193691626191139,0.05510587063568147,0.5
0.5436179265379906,0.06045861080376523,0.5
0.5588795393705368,0.10130660171147418,0.5
0.5147289857268333,0.12524557340781925,0.5
0.5562082976102829,0.041657247788720285,1.0
0.5666499882936478,0.0436712421408188,1.0
0.4683457911014557,0.10375921565137511,0.5
0.5518218204379082,0.10457485360318883,0.75
0.5697891414165497,0.0881654716365,0.75
0.5315249636769295,0.05912664782330781,0.75
0.6128141954541206,0.10721592768591137,0.75
0.5987898111343384,0.08968923493953056,0.75
0.5762056857347488,0.011173835291837813,1.0
0.591791182756424,0.15143377986725043,0.75
0.5182284414768219,0.07097550551988072,0.5
0.5372519344091415,0.05499835780565572,0.75
0.5772527828812599,0.16407189307717937,0.75
0.5309080556035042,0.06785849368558539,0.75
0.6204026341438293,0.09105248630911543,1.0
0.6061855256557465,0.09863170613916764,1.0
0.5487122610211372,0.1515857715357493,0.5
0.5628451332449913,0.10936593741560142,0.75
0.6055387109518051,0.15628470229583666,0.75
0.5110409036278725,0.07165799184396764,0.5
0.5314465537667274,0.11318854728011735,0.5
0.5662333518266678,0.07240330144055494,0.75
0.534356489777565,0.12814129159687482,0.75
0.5496447831392288,0.1138962500158123,0.5
0.5897691249847412,0.13851778037135182,0.5
0.6129245460033417,0.09494269677147905,1.0
0.5599388554692268,0.06037884199723026,0.75
0.6529941856861115,0.11828783887105176,1.0
0.5647268667817116,0.07753202550840929,0.75
0.523664079606533,0.028536798762643062,0.75
0.555819645524025,0.09761490534248275,0.5
0.5446569323539734,0.09089530206197503,0.75
0.6204313039779663,0.15012660309965864,0.5
0.6069515570998192,0.13349497394212495,0.75
0.5797446295619011,0.0633973822074154,0.75
0.5212434381246567,0.08576889733144888,0.5
0.5343078300356865,0.05299822454073303,0.75
0.4885343983769417,0.1638630044909494,0.75
0.498954638838768,0.11100219746986353,0.25
0.6021921709179878,0.07029018072654597,0.75
0.5737634897232056,0.06646220192776206,0.75
0.6308099776506424,0.06755769633827816,1.0
0.6141816005110741,0.11890922040397771,0.75
0.5555803254246712,0.09385482377910269,0.75
0.5849489569664001,0.07535441340400771,1.0
0.5851051509380341,0.107206985330343,0.75
0.45161138474941254,0.06155231837739775,0.5
0.549027718603611,0.11673742164914126,0.5
0.549471065402031,0.06585878168159831,0.75
0.5853613466024399,0.07214856253799834,1.0
0.5184734687209129,0.0561605083261926,0.5
0.5948875769972801,0.12331039933382731,0.75
