confidence,variability,correctness
0.7963122725486755,0.21437895685976527,0.8
0.7736487865447998,0.2165166196825066,0.8
0.7865215897560119,0.20900367100512957,0.7
0.736327588558197,0.19341265120810172,0.8
0.8170788884162903,0.2061632035863865,0.9
0.7734123289585113,0.21036223228686113,0.9
0.7997811436653137,0.20444694274992728,0.7
0.719998973608017,0.1885418277459226,0.8
0.7665550589561463,0.20317450670817375,0.9
0.7691366791725158,0.20267654244741032,0.8
0.7417364180088043,0.1939521088783394,0.7
0.736356782913208,0.18256414119336,0.8
0.7989698469638824,0.20647514923715896,1.0
0.7841984450817108,0.20459710035938417,0.9
0.7666813671588898,0.19623759522299083,0.9
0.7843711078166962,0.20471525871762006,0.9
0.7603793025016785,0.204776696521935,0.7
0.788130271434784,0.20743724060433077,0.7
0.7988456428050995,0.1953988845166975,0.8
0.78018599152565,0.20947496540884164,0.7
0.7769216895103455,0.1977102855753159,1.0
0.7586417019367218,0.19197083628163378,0.9
0.7601706922054291,0.1964146440941605,0.9
0.7816758513450622,0.19630845304942002,0.7
0.8029062330722809,0.18703593579529476,0.8
0.7477672517299652,0.1905073976582784,0.8
0.7797026038169861,0.1923247411034827,0.7
0.8002584517002106,0.17933583328875013,0.8
0.7594268500804902,0.1947579980439218,0.7
0.7672593772411347,0.201613451839548,0.8
0.7920767784118652,0.20516676679975024,0.9
0.7325860142707825,0.20807473003920432,0.7
0.7825230300426483,0.171020914114072,0.8
0.7928112626075745,0.19156383584152722,0.9
0.7708301484584809,0.20203015481249526,0.8
0.7843236982822418,0.19906399697894517,0.7
0.7110982239246368,0.19210131771207126,0.6
0.7807704687118531,0.20073602399921447,0.7
0.7962640404701233,0.20389278888303783,0.9
0.794128006696701,0.20040391384165968,0.9
0.7641440689563751,0.185310315379519,0.9
0.7788270175457,0.19749033981045652,0.8
0.741187971830368,0.19677111025648486,0.7
0.7512383759021759,0.20012170618377306,0.8
0.6795969843864441,0.1913438412302356,0.7
0.7644979953765869,0.22307952039544285,0.8
0.7830371022224426,0.17815701436616238,0.8
0.7802666485309601,0.20616004299339827,0.7
0.7581188380718231,0.2070091439479475,0.6
0.7656399965286255,0.1895274120904318,0.7
0.7859504759311676,0.1992175624085264,0.9
0.7800836682319641,0.193080338840821,0.9
0.7785687446594238,0.1907059856877856,0.8
0.740231853723526,0.19625704650158898,0.8
0.7938381791114807,0.19538900311823468,0.8
0.7764943599700928,0.19254016165113988,0.7
0.7744683563709259,0.19065903771463272,0.5
0.7859234035015106,0.20493096843638628,0.8
0.7893124043941497,0.17273378039712114,0.9
0.7893293559551239,0.20020772663409844,0.9
