confidence,variability,correctness
0.7638651430606842,0.20484063149601336,0.6666666666666666
0.7670727570851644,0.16856599527719152,1.0
0.7417479157447815,0.16219676316015957,1.0
0.55885910987854,0.22415063511480182,0.3333333333333333
0.61233917872111,0.18001869137078993,0.3333333333333333
0.7839214901129404,0.2134281218777227,0.6666666666666666
0.6798620223999023,0.1140314958090602,1.0
0.7480369210243225,0.17968917734653816,1.0
0.6374490062395731,0.18008338972716126,0.6666666666666666
0.6220503250757853,0.19012859272378518,0.6666666666666666
0.7430492540200552,0.19710032169794642,0.6666666666666666
0.6988177398840586,0.17585577363172822,0.6666666666666666
0.7479737202326456,0.2114741333210384,0.6666666666666666
0.7705670595169067,0.17222414619865342,1.0
0.7174835105737051,0.20534528253493764,0.6666666666666666
0.48773325979709625,0.2541849630697127,0.3333333333333333
0.7551430066426595,0.16502555626933446,1.0
0.7194732129573822,0.1782892744486821,0.6666666666666666
0.6630967656771342,0.15451898771427133,1.0
0.743865172068278,0.2156850638681587,0.6666666666666666
0.587338000535965,0.22493566825777364,0.6666666666666666
0.7768471737702688,0.20598870795656635,0.6666666666666666
0.7048023641109467,0.1788490781279849,0.6666666666666666
0.5133694857358932,0.29854967184830966,0.6666666666666666
0.48490721980730694,0.13622382939861616,0.6666666666666666
0.5154249469439188,0.2794717430330859,0.3333333333333333
0.7475195725758871,0.16553336415519807,1.0
0.7599602739016215,0.1864163973002046,1.0
0.5036048243443171,0.2781924614367413,0.6666666666666666
0.6233755548795065,0.08875352177455831,1.0
0.491092046101888,0.24477113708827802,0.3333333333333333
0.7138774792353312,0.12987484174326708,1.0
0.7419611811637878,0.17288880792619601,1.0
0.5467924376328787,0.29623845057093656,0.3333333333333333
0.7315745751063029,0.16027227687690906,1.0
0.7898441354433695,0.18546138959194577,1.0
0.752685010433197,0.1550745573705098,1.0
0.7583175897598267,0.15401912191621872,1.0
0.7106407086054484,0.20182744256090096,0.6666666666666666
0.7287513116995493,0.19339837636912371,0.6666666666666666
0.5519293347994486,0.2918693340166764,0.3333333333333333
0.7731661995251974,0.16644761838791905,1.0
0.7765569885571798,0.1667708833088327,1.0
0.7697595357894897,0.20059090624524262,0.6666666666666666
0.6776593128840128,0.14761284604820404,0.6666666666666666
0.7699656287829081,0.16345155295342645,1.0
0.33353657523790997,0.15484890215077038,0.3333333333333333
0.7416727542877197,0.17224368276683494,0.6666666666666666
0.5575417478879293,0.19214216010213667,0.3333333333333333
0.7280778090159098,0.2082537241674921,0.6666666666666666
0.722203403711319,0.18547514104269647,0.6666666666666666
0.7025536894798279,0.18886240687561856,0.6666666666666666
0.7244748075803121,0.1778837583215443,0.6666666666666666
0.7491320272286733,0.21132367230852864,0.6666666666666666
0.760224461555481,0.17761662400999426,1.0
0.7546037038167318,0.20155636712427671,0.6666666666666666
0.7080334623654684,0.17858603714439977,1.0
0.6282942096392313,0.1843049627696902,0.6666666666666666
0.6656703551610311,0.16589434871639963,1.0
0.5108939955631892,0.31565202253257013,0.3333333333333333
0.5918838580449423,0.1931244111738383,0.3333333333333333
0.6373853981494904,0.14557820426159274,0.6666666666666666
0.7468196948369344,0.2309528355371778,0.6666666666666666
0.7650614182154337,0.15469184775387898,1.0
0.7611380219459534,0.18212687249465784,1.0
0.6881063381830851,0.19391548770659012,1.0
0.7531182765960693,0.16667925061072664,1.0
0.7617377638816833,0.18696809031817668,1.0
0.6497879723707835,0.1558890244820548,0.6666666666666666
0.7805777788162231,0.22894060265533003,0.6666666666666666
0.7390182216962179,0.167830973351072,1.0
0.7865976492563883,0.19735702543157474,1.0
0.7729083398977915,0.20066513801881608,0.6666666666666666
0.7133364876111349,0.1413612169332072,1.0
0.7452723185221354,0.1483159299063697,1.0
0.74880979458491,0.18092066105653984,1.0
0.5576195269823074,0.28407785993183254,0.6666666666666666
0.8039530714352926,0.17484925352455935,1.0
0.7419285873572031,0.19947150052401005,0.6666666666666666
0.71361044049263,0.18918772919468374,0.6666666666666666
0.5352965593338013,0.3305066879494971,0.6666666666666666
0.6830675601959229,0.14051957288275577,1.0
0.7202641566594442,0.18843771506962154,1.0
0.5814382433891296,0.19893509778110943,0.6666666666666666
0.7187072137991587,0.19247581024255037,0.6666666666666666
0.7448651393254598,0.16548338901505524,1.0
0.6330102284749349,0.22666463509003346,0.6666666666666666
0.7396167318026224,0.19017794558441425,0.6666666666666666
0.7367841700712839,0.17142510490552398,0.6666666666666666
0.5921859443187714,0.1576934725634058,0.3333333333333333
0.7793335914611816,0.21524593259837324,0.6666666666666666
0.7392457922299703,0.1418445897528561,1.0
0.7764989336331686,0.17275088380836484,1.0
0.7430482904116312,0.13992255854886965,1.0
0.7407533129056295,0.16615169869888044,1.0
0.7276265621185303,0.15503159505658126,1.0
0.7034733792146047,0.15343833787629454,0.6666666666666666
0.7642955183982849,0.18680767846309526,1.0
0.7755344410737356,0.19845273680455894,0.6666666666666666
0.8157977263132731,0.18219357044901968,1.0
0.7102754414081573,0.16876973625687614,0.6666666666666666
0.7812643945217133,0.2233372134334875,0.6666666666666666
0.6996775964895884,0.16827526613823873,0.6666666666666666
0.5877453684806824,0.2096370744374012,0.6666666666666666
0.6950107415517172,0.17286568771213678,0.6666666666666666
0.5941504140694936,0.190002189570969,0.3333333333333333
0.8116026520729065,0.19074577986639718,1.0
0.4623580078283946,0.2707328972392327,0.3333333333333333
0.781383732954661,0.20285716698815912,0.6666666666666666
0.7282091677188873,0.19828869516087083,0.6666666666666666
0.7247230609258016,0.1488763094333071,1.0
0.7302843332290649,0.1755311072097148,0.6666666666666666
0.7918941974639893,0.2044350210995133,1.0
0.5268765340248743,0.28646869851559625,0.6666666666666666
0.38781870404879254,0.07590759548947441,0.0
0.6485446790854136,0.17513521845451935,0.6666666666666666
0.6569721698760986,0.18411685282914306,1.0
0.7676851550738016,0.17657042020871183,1.0
0.7622517546017965,0.17089741052662663,1.0
0.7854086856047312,0.22153747594928144,0.6666666666666666
0.7009687026341757,0.15651069093933126,1.0
0.54768505692482,0.13296426707931625,0.6666666666666666
0.7744663755098978,0.1966406745992482,1.0
0.7544703284899393,0.17865593483926728,1.0
0.5253824392954508,0.18983658213509216,0.6666666666666666
0.49693156282107037,0.3335266307209247,0.6666666666666666
0.7607380747795105,0.21702420190725222,0.6666666666666666
0.7050848801930746,0.13860572769845073,1.0
0.7221662402153015,0.14492138200465715,1.0
0.5570616821448008,0.2694908241943001,0.6666666666666666
0.6491915782292684,0.16120012898781635,1.0
0.7659047643343607,0.16970297153944996,1.0
0.5888848702112833,0.2572300167351224,0.3333333333333333
0.744240383307139,0.1649288687951534,1.0
0.6361008087793986,0.09571188842879173,1.0
0.38717474043369293,0.14251288619728464,0.3333333333333333
0.7061148285865784,0.20703196031389187,0.6666666666666666
0.7932196060816447,0.20664101877096247,1.0
0.7544243137041727,0.17693201960364824,1.0
0.7296012242635092,0.17691027635000145,1.0
0.7239396870136261,0.16984325256835214,0.6666666666666666
0.6060654520988464,0.09567733667659509,0.6666666666666666
0.5562942624092102,0.26581382533620956,0.3333333333333333
0.735919177532196,0.16416334235045144,1.0
0.481341818968455,0.33380245155450905,0.6666666666666666
0.7840024630228678,0.18550253914530018,1.0
0.7348268230756124,0.17859020608273862,1.0
0.6696896354357401,0.1396057780575957,0.6666666666666666
0.7779325842857361,0.1794750575250246,1.0
0.7941123644510905,0.20534791521917312,1.0
0.7104987601439158,0.20184934066738144,0.6666666666666666
0.7408513923486074,0.17355544652423024,0.6666666666666666
0.7923469742139181,0.18630424001797963,1.0
0.63482333223025,0.191834463122303,0.6666666666666666
0.8139508366584778,0.20033009109362632,1.0
0.7732908924420675,0.18894123561926068,1.0
0.8073691924413046,0.2030093480562633,1.0
0.8113259474436442,0.19483465989989712,1.0
0.6552867293357849,0.10567025220050304,1.0
0.6827725172042847,0.16581647170505484,0.6666666666666666
0.689055065313975,0.10997889174886026,1.0
0.7139074405034384,0.16478277466136912,1.0
